0000002000;scans;0000000052;DataLength
"header";0000000040;"lines"
"Date";26/10/2022;"Time";14:57:02
"ID";"EQP LOW ENERGY #15376";"Version";3
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"SEM";"mass";1,00;200,00;1,00;100,000;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"1st-dynode";-3500;"V"
"CRV_range";7;"c/s"
"CRV_resolution";6;"bits"
"D.C.quad";-12;"%"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"axis";-40,0;"V"
"cage";3,0;"V"
"delta-m";0;"%"
"discriminator";-10;"%"
"electron-energy";70,0;"V"
"emission";2,0000;"uA"
"energy";1,10;"V"
"extractor";304;"V"
"flight-focus";-105;"V"
"focus2";-200;"V"
"gate_delay";0,1;"uS"
"gate_width";0,0;"uS"
"gating";0;"( 1 = on, 0 = off )"
"gating_invert";0;"( 0 = normal, 1 = invert)"
"horiz";11;"%"
"lens1";356;"V"
"lens2";-110;"V"
"mass";28,00;"amu"
"mode-change-delay";1000;"ms"
"multiplier";1800;"V"
"plates";7,40;"V"
"resolution";0;"%"
"suppressor";-200;"V"
"transit-energy";3,00;"V"
"vert";-34;"%"
"Data";1
"Cycle";"Time";"ms";"mass amu";"SEM c/s"
0000000008;00:02:34;0000154577;  112,00;         0
0000000008;00:02:34;0000154577;  113,00;         0
0000000008;00:02:34;0000154577;  114,00;         0
0000000008;00:02:34;0000154577;  115,00;         0
0000000008;00:02:34;0000154577;  116,00;         0
0000000008;00:02:34;0000154577;  117,00;         0
0000000008;00:02:34;0000154577;  118,00;         0
0000000008;00:02:34;0000154577;  119,00;         0
0000000008;00:02:34;0000154577;  120,00;         0
0000000008;00:02:34;0000154577;  121,00;         0
0000000008;00:02:34;0000154577;  122,00;         0
0000000008;00:02:34;0000154577;  123,00;         0
0000000008;00:02:34;0000154577;  124,00;         0
0000000008;00:02:34;0000154577;  125,00;         0
0000000008;00:02:34;0000154577;  126,00;         0
0000000008;00:02:34;0000154577;  127,00;         0
0000000008;00:02:34;0000154577;  128,00;         0
0000000008;00:02:34;0000154577;  129,00;         0
0000000008;00:02:34;0000154577;  130,00;         0
0000000008;00:02:34;0000154577;  131,00;         0
0000000008;00:02:34;0000154577;  132,00;         0
0000000008;00:02:34;0000154577;  133,00;         0
0000000008;00:02:34;0000154577;  134,00;         0
0000000008;00:02:34;0000154577;  135,00;         0
0000000008;00:02:34;0000154577;  136,00;         0
0000000008;00:02:34;0000154577;  137,00;        10
0000000008;00:02:34;0000154577;  138,00;         0
0000000008;00:02:34;0000154577;  139,00;         0
0000000008;00:02:34;0000154577;  140,00;         0
0000000008;00:02:34;0000154577;  141,00;         0
0000000008;00:02:34;0000154577;  142,00;         0
0000000008;00:02:34;0000154577;  143,00;         0
0000000008;00:02:34;0000154577;  144,00;         0
0000000008;00:02:34;0000154577;  145,00;         0
0000000008;00:02:34;0000154577;  146,00;         0
0000000008;00:02:34;0000154577;  147,00;         0
0000000008;00:02:34;0000154577;  148,00;         0
0000000008;00:02:34;0000154577;  149,00;         0
0000000008;00:02:34;0000154577;  150,00;         0
0000000008;00:02:34;0000154577;  151,00;         0
0000000008;00:02:34;0000154577;  152,00;        10
0000000008;00:02:34;0000154577;  153,00;         0
0000000008;00:02:34;0000154577;  154,00;         0
0000000008;00:02:34;0000154577;  155,00;         0
0000000008;00:02:34;0000154577;  156,00;         0
0000000008;00:02:34;0000154577;  157,00;         0
0000000008;00:02:34;0000154577;  158,00;         0
0000000008;00:02:34;0000154577;  159,00;         0
0000000008;00:02:34;0000154577;  160,00;         0
0000000008;00:02:34;0000154577;  161,00;         0
0000000008;00:02:34;0000154577;  162,00;         0
0000000008;00:02:34;0000154577;  163,00;         0
0000000008;00:02:34;0000154577;  164,00;         0
0000000008;00:02:34;0000154577;  165,00;         0
0000000008;00:02:34;0000154577;  166,00;         0
0000000008;00:02:34;0000154577;  167,00;         0
0000000008;00:02:34;0000154577;  168,00;         0
0000000008;00:02:34;0000154577;  169,00;         0
0000000008;00:02:34;0000154577;  170,00;         0
0000000008;00:02:34;0000154577;  171,00;         0
0000000008;00:02:34;0000154577;  172,00;         0
0000000008;00:02:34;0000154577;  173,00;         0
0000000008;00:02:34;0000154577;  174,00;         0
0000000008;00:02:34;0000154577;  175,00;         0
0000000008;00:02:34;0000154577;  176,00;         0
0000000008;00:02:34;0000154577;  177,00;         0
0000000008;00:02:34;0000154577;  178,00;         0
0000000008;00:02:34;0000154577;  179,00;         0
0000000008;00:02:34;0000154577;  180,00;         0
0000000008;00:02:34;0000154577;  181,00;         0
0000000008;00:02:34;0000154577;  182,00;         0
0000000008;00:02:34;0000154577;  183,00;         0
0000000008;00:02:34;0000154577;  184,00;         0
0000000008;00:02:34;0000154577;  185,00;         0
0000000008;00:02:34;0000154577;  186,00;         0
0000000008;00:02:34;0000154577;  187,00;         0
0000000008;00:02:34;0000154577;  188,00;         0
0000000008;00:02:34;0000154577;  189,00;         0
0000000008;00:02:34;0000154577;  190,00;         0
0000000008;00:02:34;0000154577;  191,00;         0
0000000008;00:02:34;0000154577;  192,00;         0
0000000008;00:02:34;0000154577;  193,00;         0
0000000008;00:02:34;0000154577;  194,00;         0
0000000008;00:02:34;0000154577;  195,00;         0
0000000008;00:02:34;0000154577;  196,00;         0
0000000008;00:02:34;0000154577;  197,00;         0
0000000008;00:02:34;0000154577;  198,00;         0
0000000008;00:02:34;0000154577;  199,00;         0
0000000008;00:02:34;0000154577;  200,00;         0
0000000009;00:02:56;0000176649;    1,00;       200
0000000009;00:02:56;0000176649;    2,00;         0
0000000009;00:02:56;0000176649;    3,00;         0
0000000009;00:02:56;0000176649;    4,00;         0
0000000009;00:02:56;0000176649;    5,00;         0
0000000009;00:02:56;0000176649;    6,00;         0
0000000009;00:02:56;0000176649;    7,00;         0
0000000009;00:02:56;0000176649;    8,00;         0
0000000009;00:02:56;0000176649;    9,00;         0
0000000009;00:02:56;0000176649;   10,00;         0
0000000009;00:02:56;0000176649;   11,00;         0
0000000009;00:02:56;0000176649;   12,00;        90
0000000009;00:02:56;0000176649;   13,00;       150
0000000009;00:02:56;0000176649;   14,00;       110
0000000009;00:02:56;0000176649;   15,00;       230
0000000009;00:02:56;0000176649;   16,00;        30
0000000009;00:02:56;0000176649;   17,00;        10
0000000009;00:02:56;0000176649;   18,00;        80
0000000009;00:02:56;0000176649;   19,00;        40
0000000009;00:02:56;0000176649;   20,00;        10
0000000009;00:02:56;0000176649;   21,00;         0
0000000009;00:02:56;0000176649;   22,00;         0
0000000009;00:02:56;0000176649;   23,00;         0
0000000009;00:02:56;0000176649;   24,00;       310
0000000009;00:02:56;0000176649;   25,00;      1500
0000000009;00:02:56;0000176649;   26,00;      8950
0000000009;00:02:56;0000176649;   27,00;      3420
0000000009;00:02:56;0000176649;   28,00;      8280
0000000009;00:02:56;0000176649;   29,00;      2220
0000000009;00:02:56;0000176649;   30,00;      1440
0000000009;00:02:56;0000176649;   31,00;        70
0000000009;00:02:56;0000176649;   32,00;         0
0000000009;00:02:56;0000176649;   33,00;         0
0000000009;00:02:56;0000176649;   34,00;         0
0000000009;00:02:56;0000176649;   35,00;         0
0000000009;00:02:56;0000176649;   36,00;        20
0000000009;00:02:56;0000176649;   37,00;       190
0000000009;00:02:56;0000176649;   38,00;       300
0000000009;00:02:56;0000176649;   39,00;      1660
0000000009;00:02:56;0000176649;   40,00;      1150
0000000009;00:02:56;0000176649;   41,00;      2330
0000000009;00:02:56;0000176649;   42,00;      1300
0000000009;00:02:56;0000176649;   43,00;      2140
0000000009;00:02:56;0000176649;   44,00;       510
0000000009;00:02:56;0000176649;   45,00;        90
0000000009;00:02:56;0000176649;   46,00;        10
0000000009;00:02:56;0000176649;   47,00;         0
0000000009;00:02:56;0000176649;   48,00;         0
0000000009;00:02:56;0000176649;   49,00;        10
0000000009;00:02:56;0000176649;   50,00;       210
0000000009;00:02:56;0000176649;   51,00;       140
0000000009;00:02:56;0000176649;   52,00;       100
0000000009;00:02:56;0000176649;   53,00;        90
0000000009;00:02:56;0000176649;   54,00;       130
0000000009;00:02:56;0000176649;   55,00;       210
0000000009;00:02:56;0000176649;   56,00;       310
0000000009;00:02:56;0000176649;   57,00;       280
0000000009;00:02:56;0000176649;   58,00;        90
0000000009;00:02:56;0000176649;   59,00;         0
0000000009;00:02:56;0000176649;   60,00;         0
0000000009;00:02:56;0000176649;   61,00;         0
0000000009;00:02:56;0000176649;   62,00;        20
0000000009;00:02:56;0000176649;   63,00;        60
0000000009;00:02:56;0000176649;   64,00;         0
0000000009;00:02:56;0000176649;   65,00;        60
0000000009;00:02:56;0000176649;   66,00;         0
0000000009;00:02:56;0000176649;   67,00;       170
0000000009;00:02:56;0000176649;   68,00;        60
0000000009;00:02:56;0000176649;   69,00;       150
0000000009;00:02:56;0000176649;   70,00;       130
0000000009;00:02:56;0000176649;   71,00;       120
0000000009;00:02:56;0000176649;   72,00;        30
0000000009;00:02:56;0000176649;   73,00;         0
0000000009;00:02:56;0000176649;   74,00;         0
0000000009;00:02:56;0000176649;   75,00;         0
0000000009;00:02:56;0000176649;   76,00;        10
0000000009;00:02:56;0000176649;   77,00;        60
0000000009;00:02:56;0000176649;   78,00;       190
0000000009;00:02:56;0000176649;   79,00;        10
0000000009;00:02:56;0000176649;   80,00;        20
0000000009;00:02:56;0000176649;   81,00;        60
0000000009;00:02:56;0000176649;   82,00;        20
0000000009;00:02:56;0000176649;   83,00;        60
0000000009;00:02:56;0000176649;   84,00;        70
0000000009;00:02:56;0000176649;   85,00;        20
0000000009;00:02:56;0000176649;   86,00;        10
0000000009;00:02:56;0000176649;   87,00;         0
0000000009;00:02:56;0000176649;   88,00;         0
0000000009;00:02:56;0000176649;   89,00;         0
0000000009;00:02:56;0000176649;   90,00;         0
0000000009;00:02:56;0000176649;   91,00;        90
0000000009;00:02:56;0000176649;   92,00;         0
0000000009;00:02:56;0000176649;   93,00;         0
0000000009;00:02:56;0000176649;   94,00;         0
0000000009;00:02:56;0000176649;   95,00;         0
0000000009;00:02:56;0000176649;   96,00;        20
0000000009;00:02:56;0000176649;   97,00;        20
0000000009;00:02:56;0000176649;   98,00;        20
0000000009;00:02:56;0000176649;   99,00;         0
0000000009;00:02:56;0000176649;  100,00;         0
0000000009;00:02:56;0000176649;  101,00;         0
0000000009;00:02:56;0000176649;  102,00;         0
0000000009;00:02:56;0000176649;  103,00;        20
0000000009;00:02:56;0000176649;  104,00;         0
0000000009;00:02:56;0000176649;  105,00;         0
0000000009;00:02:56;0000176649;  106,00;         0
0000000009;00:02:56;0000176649;  107,00;        20
0000000009;00:02:56;0000176649;  108,00;         0
0000000009;00:02:56;0000176649;  109,00;        40
0000000009;00:02:56;0000176649;  110,00;        20
0000000009;00:02:56;0000176649;  111,00;        20
0000000009;00:02:56;0000176649;  112,00;        20
0000000009;00:02:56;0000176649;  113,00;         0
0000000009;00:02:56;0000176649;  114,00;         0
0000000009;00:02:56;0000176649;  115,00;         0
0000000009;00:02:56;0000176649;  116,00;         0
0000000009;00:02:56;0000176649;  117,00;         0
0000000009;00:02:56;0000176649;  118,00;         0
0000000009;00:02:56;0000176649;  119,00;         0
0000000009;00:02:56;0000176649;  120,00;        10
0000000009;00:02:56;0000176649;  121,00;         0
0000000009;00:02:56;0000176649;  122,00;         0
0000000009;00:02:56;0000176649;  123,00;         0
0000000009;00:02:56;0000176649;  124,00;        10
0000000009;00:02:56;0000176649;  125,00;         0
0000000009;00:02:56;0000176649;  126,00;         0
0000000009;00:02:56;0000176649;  127,00;         0
0000000009;00:02:56;0000176649;  128,00;         0
0000000009;00:02:56;0000176649;  129,00;         0
0000000009;00:02:56;0000176649;  130,00;         0
0000000009;00:02:56;0000176649;  131,00;         0
0000000009;00:02:56;0000176649;  132,00;         0
0000000009;00:02:56;0000176649;  133,00;         0
0000000009;00:02:56;0000176649;  134,00;         0
0000000009;00:02:56;0000176649;  135,00;         0
0000000009;00:02:56;0000176649;  136,00;         0
0000000009;00:02:56;0000176649;  137,00;         0
0000000009;00:02:56;0000176649;  138,00;         0
0000000009;00:02:56;0000176649;  139,00;         0
0000000009;00:02:56;0000176649;  140,00;         0
0000000009;00:02:56;0000176649;  141,00;         0
0000000009;00:02:56;0000176649;  142,00;         0
0000000009;00:02:56;0000176649;  143,00;         0
0000000009;00:02:56;0000176649;  144,00;         0
0000000009;00:02:56;0000176649;  145,00;         0
0000000009;00:02:56;0000176649;  146,00;         0
0000000009;00:02:56;0000176649;  147,00;         0
0000000009;00:02:56;0000176649;  148,00;         0
0000000009;00:02:56;0000176649;  149,00;         0
0000000009;00:02:56;0000176649;  150,00;         0
0000000009;00:02:56;0000176649;  151,00;         0
0000000009;00:02:56;0000176649;  152,00;         0
0000000009;00:02:56;0000176649;  153,00;         0
0000000009;00:02:56;0000176649;  154,00;         0
0000000009;00:02:56;0000176649;  155,00;         0
0000000009;00:02:56;0000176649;  156,00;         0
0000000009;00:02:56;0000176649;  157,00;         0
0000000009;00:02:56;0000176649;  158,00;         0
0000000009;00:02:56;0000176649;  159,00;         0
0000000009;00:02:56;0000176649;  160,00;         0
0000000009;00:02:56;0000176649;  161,00;         0
0000000009;00:02:56;0000176649;  162,00;         0
0000000009;00:02:56;0000176649;  163,00;         0
0000000009;00:02:56;0000176649;  164,00;         0
0000000009;00:02:56;0000176649;  165,00;         0
0000000009;00:02:56;0000176649;  166,00;         0
0000000009;00:02:56;0000176649;  167,00;         0
0000000009;00:02:56;0000176649;  168,00;         0
0000000009;00:02:56;0000176649;  169,00;         0
0000000009;00:02:56;0000176649;  170,00;         0
0000000009;00:02:56;0000176649;  171,00;         0
0000000009;00:02:56;0000176649;  172,00;         0
0000000009;00:02:56;0000176649;  173,00;         0
0000000009;00:02:56;0000176649;  174,00;         0
0000000009;00:02:56;0000176649;  175,00;         0
0000000009;00:02:56;0000176649;  176,00;         0
0000000009;00:02:56;0000176649;  177,00;         0
0000000009;00:02:56;0000176649;  178,00;         0
0000000009;00:02:56;0000176649;  179,00;         0
0000000009;00:02:56;0000176649;  180,00;         0
0000000009;00:02:56;0000176649;  181,00;         0
0000000009;00:02:56;0000176649;  182,00;         0
0000000009;00:02:56;0000176649;  183,00;         0
0000000009;00:02:56;0000176649;  184,00;         0
0000000009;00:02:56;0000176649;  185,00;         0
0000000009;00:02:56;0000176649;  186,00;         0
0000000009;00:02:56;0000176649;  187,00;         0
0000000009;00:02:56;0000176649;  188,00;         0
0000000009;00:02:56;0000176649;  189,00;         0
0000000009;00:02:56;0000176649;  190,00;         0
0000000009;00:02:56;0000176649;  191,00;         0
0000000009;00:02:56;0000176649;  192,00;         0
0000000009;00:02:56;0000176649;  193,00;         0
0000000009;00:02:56;0000176649;  194,00;         0
0000000009;00:02:56;0000176649;  195,00;         0
0000000009;00:02:56;0000176649;  196,00;         0
0000000009;00:02:56;0000176649;  197,00;         0
0000000009;00:02:56;0000176649;  198,00;         0
0000000009;00:02:56;0000176649;  199,00;         0
0000000009;00:02:56;0000176649;  200,00;         0
0000000010;00:03:18;0000198722;    1,00;       110
0000000010;00:03:18;0000198722;    2,00;        10
0000000010;00:03:18;0000198722;    3,00;         0
0000000010;00:03:18;0000198722;    4,00;         0
0000000010;00:03:18;0000198722;    5,00;         0
0000000010;00:03:18;0000198722;    6,00;         0
0000000010;00:03:18;0000198722;    7,00;         0
0000000010;00:03:18;0000198722;    8,00;         0
0000000010;00:03:18;0000198722;    9,00;         0
0000000010;00:03:18;0000198722;   10,00;         0
0000000010;00:03:18;0000198722;   11,00;         0
0000000010;00:03:18;0000198722;   12,00;        60
0000000010;00:03:18;0000198722;   13,00;       160
0000000010;00:03:18;0000198722;   14,00;       180
0000000010;00:03:18;0000198722;   15,00;       150
0000000010;00:03:18;0000198722;   16,00;        10
0000000010;00:03:18;0000198722;   17,00;        30
0000000010;00:03:18;0000198722;   18,00;       150
0000000010;00:03:18;0000198722;   19,00;        10
0000000010;00:03:18;0000198722;   20,00;        30
0000000010;00:03:18;0000198722;   21,00;         0
0000000010;00:03:18;0000198722;   22,00;         0
0000000010;00:03:18;0000198722;   23,00;         0
0000000010;00:03:18;0000198722;   24,00;       260
0000000010;00:03:18;0000198722;   25,00;      1560
0000000010;00:03:18;0000198722;   26,00;      8730
0000000010;00:03:18;0000198722;   27,00;      3440
0000000010;00:03:18;0000198722;   28,00;      8060
0000000010;00:03:18;0000198722;   29,00;      2740
0000000010;00:03:18;0000198722;   30,00;      1200
0000000010;00:03:18;0000198722;   31,00;       130
0000000010;00:03:18;0000198722;   32,00;        20
0000000010;00:03:18;0000198722;   33,00;         0
0000000010;00:03:18;0000198722;   34,00;         0
0000000010;00:03:18;0000198722;   35,00;         0
0000000010;00:03:18;0000198722;   36,00;        10
0000000010;00:03:18;0000198722;   37,00;       240
0000000010;00:03:18;0000198722;   38,00;       310
0000000010;00:03:18;0000198722;   39,00;      1810
0000000010;00:03:18;0000198722;   40,00;      1120
0000000010;00:03:18;0000198722;   41,00;      1970
0000000010;00:03:18;0000198722;   42,00;      1370
0000000010;00:03:18;0000198722;   43,00;      1790
0000000010;00:03:18;0000198722;   44,00;       610
0000000010;00:03:18;0000198722;   45,00;        60
0000000010;00:03:18;0000198722;   46,00;        10
0000000010;00:03:18;0000198722;   47,00;        10
0000000010;00:03:18;0000198722;   48,00;        30
0000000010;00:03:18;0000198722;   49,00;        50
0000000010;00:03:18;0000198722;   50,00;       150
0000000010;00:03:18;0000198722;   51,00;       130
0000000010;00:03:18;0000198722;   52,00;       120
0000000010;00:03:18;0000198722;   53,00;       160
0000000010;00:03:18;0000198722;   54,00;       110
0000000010;00:03:18;0000198722;   55,00;       300
0000000010;00:03:18;0000198722;   56,00;       240
0000000010;00:03:18;0000198722;   57,00;       340
0000000010;00:03:18;0000198722;   58,00;        90
0000000010;00:03:18;0000198722;   59,00;        10
0000000010;00:03:18;0000198722;   60,00;         0
0000000010;00:03:18;0000198722;   61,00;        20
0000000010;00:03:18;0000198722;   62,00;        10
0000000010;00:03:18;0000198722;   63,00;        30
0000000010;00:03:18;0000198722;   64,00;        10
0000000010;00:03:18;0000198722;   65,00;        50
0000000010;00:03:18;0000198722;   66,00;        50
0000000010;00:03:18;0000198722;   67,00;       130
0000000010;00:03:18;0000198722;   68,00;       100
0000000010;00:03:18;0000198722;   69,00;       130
0000000010;00:03:18;0000198722;   70,00;       190
0000000010;00:03:18;0000198722;   71,00;       130
0000000010;00:03:18;0000198722;   72,00;         0
0000000010;00:03:18;0000198722;   73,00;         0
0000000010;00:03:18;0000198722;   74,00;        20
0000000010;00:03:18;0000198722;   75,00;         0
0000000010;00:03:18;0000198722;   76,00;         0
0000000010;00:03:18;0000198722;   77,00;        90
0000000010;00:03:18;0000198722;   78,00;       330
0000000010;00:03:18;0000198722;   79,00;        10
0000000010;00:03:18;0000198722;   80,00;         0
0000000010;00:03:18;0000198722;   81,00;       100
0000000010;00:03:18;0000198722;   82,00;        60
0000000010;00:03:18;0000198722;   83,00;        40
0000000010;00:03:18;0000198722;   84,00;        40
0000000010;00:03:18;0000198722;   85,00;         0
0000000010;00:03:18;0000198722;   86,00;         0
0000000010;00:03:18;0000198722;   87,00;         0
0000000010;00:03:18;0000198722;   88,00;         0
0000000010;00:03:18;0000198722;   89,00;         0
0000000010;00:03:18;0000198722;   90,00;         0
0000000010;00:03:18;0000198722;   91,00;        80
0000000010;00:03:18;0000198722;   92,00;        10
0000000010;00:03:18;0000198722;   93,00;         0
0000000010;00:03:18;0000198722;   94,00;         0
0000000010;00:03:18;0000198722;   95,00;        20
0000000010;00:03:18;0000198722;   96,00;        10
0000000010;00:03:18;0000198722;   97,00;        10
0000000010;00:03:18;0000198722;   98,00;        20
0000000010;00:03:18;0000198722;   99,00;        10
0000000010;00:03:18;0000198722;  100,00;         0
0000000010;00:03:18;0000198722;  101,00;         0
0000000010;00:03:18;0000198722;  102,00;         0
0000000010;00:03:18;0000198722;  103,00;         0
0000000010;00:03:18;0000198722;  104,00;         0
0000000010;00:03:18;0000198722;  105,00;        10
0000000010;00:03:18;0000198722;  106,00;         0
0000000010;00:03:18;0000198722;  107,00;         0
0000000010;00:03:18;0000198722;  108,00;         0
0000000010;00:03:18;0000198722;  109,00;        10
0000000010;00:03:18;0000198722;  110,00;        20
0000000010;00:03:18;0000198722;  111,00;         0
0000000010;00:03:18;0000198722;  112,00;         0
0000000010;00:03:18;0000198722;  113,00;         0
0000000010;00:03:18;0000198722;  114,00;         0
0000000010;00:03:18;0000198722;  115,00;         0
0000000010;00:03:18;0000198722;  116,00;         0
0000000010;00:03:18;0000198722;  117,00;         0
0000000010;00:03:18;0000198722;  118,00;         0
0000000010;00:03:18;0000198722;  119,00;         0
0000000010;00:03:18;0000198722;  120,00;         0
0000000010;00:03:18;0000198722;  121,00;         0
0000000010;00:03:18;0000198722;  122,00;         0
0000000010;00:03:18;0000198722;  123,00;         0
0000000010;00:03:18;0000198722;  124,00;         0
0000000010;00:03:18;0000198722;  125,00;         0
0000000010;00:03:18;0000198722;  126,00;         0
0000000010;00:03:18;0000198722;  127,00;         0
0000000010;00:03:18;0000198722;  128,00;         0
0000000010;00:03:18;0000198722;  129,00;         0
0000000010;00:03:18;0000198722;  130,00;         0
0000000010;00:03:18;0000198722;  131,00;         0
0000000010;00:03:18;0000198722;  132,00;         0
0000000010;00:03:18;0000198722;  133,00;         0
0000000010;00:03:18;0000198722;  134,00;         0
0000000010;00:03:18;0000198722;  135,00;         0
0000000010;00:03:18;0000198722;  136,00;         0
0000000010;00:03:18;0000198722;  137,00;         0
0000000010;00:03:18;0000198722;  138,00;         0
0000000010;00:03:18;0000198722;  139,00;         0
0000000010;00:03:18;0000198722;  140,00;         0
0000000010;00:03:18;0000198722;  141,00;         0
0000000010;00:03:18;0000198722;  142,00;         0
0000000010;00:03:18;0000198722;  143,00;         0
0000000010;00:03:18;0000198722;  144,00;         0
0000000010;00:03:18;0000198722;  145,00;         0
0000000010;00:03:18;0000198722;  146,00;         0
0000000010;00:03:18;0000198722;  147,00;         0
0000000010;00:03:18;0000198722;  148,00;         0
0000000010;00:03:18;0000198722;  149,00;         0
0000000010;00:03:18;0000198722;  150,00;         0
0000000010;00:03:18;0000198722;  151,00;         0
0000000010;00:03:18;0000198722;  152,00;         0
0000000010;00:03:18;0000198722;  153,00;         0
0000000010;00:03:18;0000198722;  154,00;         0
0000000010;00:03:18;0000198722;  155,00;         0
0000000010;00:03:18;0000198722;  156,00;         0
0000000010;00:03:18;0000198722;  157,00;         0
0000000010;00:03:18;0000198722;  158,00;         0
0000000010;00:03:18;0000198722;  159,00;         0
0000000010;00:03:18;0000198722;  160,00;         0
0000000010;00:03:18;0000198722;  161,00;         0
0000000010;00:03:18;0000198722;  162,00;         0
0000000010;00:03:18;0000198722;  163,00;         0
0000000010;00:03:18;0000198722;  164,00;         0
0000000010;00:03:18;0000198722;  165,00;         0
0000000010;00:03:18;0000198722;  166,00;         0
0000000010;00:03:18;0000198722;  167,00;         0
0000000010;00:03:18;0000198722;  168,00;         0
0000000010;00:03:18;0000198722;  169,00;         0
0000000010;00:03:18;0000198722;  170,00;         0
0000000010;00:03:18;0000198722;  171,00;         0
0000000010;00:03:18;0000198722;  172,00;         0
0000000010;00:03:18;0000198722;  173,00;         0
0000000010;00:03:18;0000198722;  174,00;         0
0000000010;00:03:18;0000198722;  175,00;         0
0000000010;00:03:18;0000198722;  176,00;         0
0000000010;00:03:18;0000198722;  177,00;         0
0000000010;00:03:18;0000198722;  178,00;         0
0000000010;00:03:18;0000198722;  179,00;         0
0000000010;00:03:18;0000198722;  180,00;         0
0000000010;00:03:18;0000198722;  181,00;         0
0000000010;00:03:18;0000198722;  182,00;         0
0000000010;00:03:18;0000198722;  183,00;         0
0000000010;00:03:18;0000198722;  184,00;         0
0000000010;00:03:18;0000198722;  185,00;         0
0000000010;00:03:18;0000198722;  186,00;         0
0000000010;00:03:18;0000198722;  187,00;         0
0000000010;00:03:18;0000198722;  188,00;         0
0000000010;00:03:18;0000198722;  189,00;         0
0000000010;00:03:18;0000198722;  190,00;         0
0000000010;00:03:18;0000198722;  191,00;         0
0000000010;00:03:18;0000198722;  192,00;         0
0000000010;00:03:18;0000198722;  193,00;         0
0000000010;00:03:18;0000198722;  194,00;         0
0000000010;00:03:18;0000198722;  195,00;         0
0000000010;00:03:18;0000198722;  196,00;         0
0000000010;00:03:18;0000198722;  197,00;         0
0000000010;00:03:18;0000198722;  198,00;         0
0000000010;00:03:18;0000198722;  199,00;         0
0000000010;00:03:18;0000198722;  200,00;         0
